location,variant,year,num_sequences,num_sequences_total,perc_sequences
Jamaica,B.1.258,2021,0,391,0
Jamaica,B.1.367,2021,0,391,0
Jamaica,B.1.620,2021,0,391,0
Jamaica,Beta,2021,0,391,0
Jamaica,Delta,2021,102,391,26.08695652
Jamaica,Epsilon,2021,0,391,0
Jamaica,Eta,2021,0,391,0
Jamaica,Gamma,2021,0,391,0
Jamaica,Iota,2021,1,391,0.255754476
Jamaica,Kappa,2021,0,391,0
Jamaica,Lambda,2021,0,391,0
Jamaica,Mu,2021,28,391,7.16112532
Jamaica,Omicron,2021,0,391,0
Jamaica,S:677H.Robin1,2021,0,391,0
Jamaica,S:677P.Pelican,2021,0,391,0
Jamaica,non_who,2021,25,391,6.393861893
Jamaica,others,2021,24,391,6.138107417
Japan,Alpha,2021,49834,181836,27.40601421
Japan,B.1.1.277,2021,0,181836,0
Japan,B.1.1.302,2021,0,181836,0
Japan,B.1.1.519,2021,2,181836,0.001099892
Japan,B.1.160,2021,2,181836,0.001099892
Japan,B.1.177,2021,4,181836,0.002199784
Japan,B.1.221,2021,0,181836,0
Japan,B.1.258,2021,0,181836,0
Japan,B.1.367,2021,0,181836,0
Japan,B.1.620,2021,0,181836,0
Japan,Beta,2021,100,181836,0.054994611
Japan,Delta,2021,90083,181836,49.540795
Japan,Epsilon,2021,18,181836,0.00989903
Japan,Eta,2021,13,181836,0.007149299
Japan,Gamma,2021,120,181836,0.065993533
Japan,Iota,2021,5,181836,0.002749731
Japan,Kappa,2021,20,181836,0.010998922
Japan,Lambda,2021,4,181836,0.002199784
Japan,Mu,2021,3,181836,0.001649838
Japan,Omicron,2021,150,181836,0.082491916
Japan,S:677H.Robin1,2021,5,181836,0.002749731
Japan,S:677P.Pelican,2021,0,181836,0
Japan,non_who,2021,20743,181836,11.40753206
Japan,others,2021,20730,181836,11.40038276
Jordan,Alpha,2021,141,735,19.18367347
Jordan,B.1.1.277,2021,0,735,0
Jordan,B.1.1.302,2021,0,735,0
Jordan,B.1.1.519,2021,0,735,0
Jordan,B.1.160,2021,0,735,0
Jordan,B.1.177,2021,0,735,0
Jordan,B.1.221,2021,0,735,0
Jordan,B.1.258,2021,0,735,0
Jordan,B.1.367,2021,0,735,0
Jordan,B.1.620,2021,0,735,0
Jordan,Beta,2021,5,735,0.680272109
Jordan,Delta,2021,424,735,57.68707483
Jordan,Epsilon,2021,0,735,0
Jordan,Eta,2021,2,735,0.272108844
Jordan,Gamma,2021,11,735,1.496598639
Jordan,Iota,2021,0,735,0
Jordan,Kappa,2021,5,735,0.680272109
Jordan,Lambda,2021,0,735,0
Jordan,Mu,2021,0,735,0
Jordan,Omicron,2021,25,735,3.401360544
Jordan,S:677H.Robin1,2021,0,735,0
Jordan,S:677P.Pelican,2021,0,735,0
Jordan,non_who,2021,61,735,8.299319728
Jordan,others,2021,61,735,8.299319728
Kazakhstan,Alpha,2021,182,434,41.93548387
Kazakhstan,B.1.1.277,2021,0,434,0
Kazakhstan,B.1.1.302,2021,0,434,0
Kazakhstan,B.1.1.519,2021,0,434,0
Kazakhstan,B.1.160,2021,0,434,0
Kazakhstan,B.1.177,2021,1,434,0.230414747
Kazakhstan,B.1.221,2021,0,434,0
Kazakhstan,B.1.258,2021,0,434,0
Kazakhstan,B.1.367,2021,0,434,0
Kazakhstan,B.1.620,2021,0,434,0
Kazakhstan,Beta,2021,0,434,0
Kazakhstan,Delta,2021,188,434,43.31797235
Kazakhstan,Epsilon,2021,0,434,0
Kazakhstan,Eta,2021,0,434,0
Kazakhstan,Gamma,2021,0,434,0
Kazakhstan,Iota,2021,0,434,0
Kazakhstan,Kappa,2021,0,434,0
Kazakhstan,Lambda,2021,0,434,0
Kazakhstan,Mu,2021,0,434,0
Kazakhstan,Omicron,2021,0,434,0
Kazakhstan,S:677H.Robin1,2021,0,434,0
Kazakhstan,S:677P.Pelican,2021,0,434,0
Kazakhstan,non_who,2021,32,434,7.373271889
Kazakhstan,others,2021,31,434,7.142857143
Kenya,Alpha,2021,948,3898,24.32016419
Kenya,B.1.1.277,2021,0,3898,0
Kenya,B.1.1.302,2021,0,3898,0
Kenya,B.1.1.519,2021,0,3898,0
Kenya,B.1.160,2021,2,3898,0.051308363
Kenya,B.1.177,2021,2,3898,0.051308363
Kenya,B.1.221,2021,0,3898,0
Kenya,B.1.258,2021,0,3898,0
Kenya,B.1.367,2021,0,3898,0
Kenya,B.1.620,2021,0,3898,0
Kenya,Beta,2021,220,3898,5.643919959
Kenya,Delta,2021,2015,3898,51.69317599
Kenya,Epsilon,2021,1,3898,0.025654182
Kenya,Eta,2021,10,3898,0.256541816
Kenya,Gamma,2021,0,3898,0
Kenya,Iota,2021,0,3898,0
Kenya,Kappa,2021,8,3898,0.205233453
Kenya,Lambda,2021,0,3898,0
Kenya,Mu,2021,0,3898,0
Kenya,Omicron,2021,38,3898,0.974858902
Kenya,S:677H.Robin1,2021,0,3898,0
Kenya,S:677P.Pelican,2021,0,3898,0
Kenya,non_who,2021,329,3898,8.440225757
Kenya,others,2021,325,3898,8.33760903
Kosovo,Alpha,2021,26,995,2.613065327
Kosovo,B.1.1.277,2021,0,995,0
Kosovo,B.1.1.302,2021,0,995,0
Kosovo,B.1.1.519,2021,1,995,0.100502513
Kosovo,B.1.160,2021,0,995,0
Kosovo,B.1.177,2021,2,995,0.201005025
Kosovo,B.1.221,2021,0,995,0
Kosovo,B.1.258,2021,3,995,0.301507538
Kosovo,B.1.367,2021,0,995,0
Kosovo,B.1.620,2021,0,995,0
Kosovo,Beta,2021,0,995,0
Kosovo,Delta,2021,933,995,93.76884422
Kosovo,Epsilon,2021,0,995,0
Kosovo,Eta,2021,0,995,0
Kosovo,Gamma,2021,0,995,0
Kosovo,Iota,2021,0,995,0
Kosovo,Kappa,2021,0,995,0
Kosovo,Lambda,2021,0,995,0
Kosovo,Mu,2021,0,995,0
Kosovo,Omicron,2021,0,995,0
Kosovo,S:677H.Robin1,2021,0,995,0
Kosovo,S:677P.Pelican,2021,0,995,0
Kosovo,non_who,2021,18,995,1.809045226
Kosovo,others,2021,12,995,1.206030151
Kuwait,Alpha,2021,30,349,8.595988539
Kuwait,B.1.1.277,2021,0,349,0
Kuwait,B.1.1.302,2021,0,349,0
Kuwait,B.1.1.519,2021,0,349,0
Kuwait,B.1.160,2021,0,349,0
Kuwait,B.1.177,2021,0,349,0
Kuwait,B.1.221,2021,0,349,0
Kuwait,B.1.258,2021,0,349,0
Kuwait,B.1.367,2021,0,349,0
Kuwait,B.1.620,2021,0,349,0
Kuwait,Beta,2021,0,349,0
Kuwait,Delta,2021,274,349,78.51002865
Kuwait,Epsilon,2021,0,349,0
Kuwait,Eta,2021,2,349,0.573065903
Kuwait,Gamma,2021,0,349,0
Kuwait,Iota,2021,0,349,0
Kuwait,Kappa,2021,0,349,0
Kuwait,Lambda,2021,0,349,0
Kuwait,Mu,2021,0,349,0
Kuwait,Omicron,2021,1,349,0.286532951
Kuwait,S:677H.Robin1,2021,0,349,0
Kuwait,S:677P.Pelican,2021,0,349,0
Kuwait,non_who,2021,21,349,6.017191977
Kuwait,others,2021,21,349,6.017191977
Latvia,Alpha,2021,3470,7621,45.5320824
Latvia,B.1.1.277,2021,0,7621,0
Latvia,B.1.1.302,2021,0,7621,0
Latvia,B.1.1.519,2021,0,7621,0
Latvia,B.1.160,2021,3,7621,0.039364913
Latvia,B.1.177,2021,1082,7621,14.19761186
Latvia,B.1.221,2021,2,7621,0.026243275
Latvia,B.1.258,2021,9,7621,0.118094738
Latvia,B.1.367,2021,0,7621,0
Latvia,B.1.620,2021,0,7621,0
Latvia,Beta,2021,10,7621,0.131216376
Latvia,Delta,2021,488,7621,6.403359139
Latvia,Epsilon,2021,0,7621,0
Latvia,Eta,2021,1,7621,0.013121638
Latvia,Gamma,2021,2,7621,0.026243275
Latvia,Iota,2021,0,7621,0
Latvia,Kappa,2021,0,7621,0
Latvia,Lambda,2021,0,7621,0
Latvia,Mu,2021,0,7621,0
Latvia,Omicron,2021,0,7621,0
Latvia,S:677H.Robin1,2021,0,7621,0
Latvia,S:677P.Pelican,2021,0,7621,0
Latvia,non_who,2021,1825,7621,23.94698858
Latvia,others,2021,729,7621,9.565673796
Lebanon,Alpha,2021,804,1074,74.8603352
Lebanon,B.1.1.277,2021,0,1074,0
Lebanon,B.1.1.302,2021,0,1074,0
Lebanon,B.1.1.519,2021,0,1074,0
Lebanon,B.1.160,2021,0,1074,0
Lebanon,B.1.177,2021,4,1074,0.372439479
Lebanon,B.1.221,2021,0,1074,0
Lebanon,B.1.258,2021,1,1074,0.09310987
Lebanon,B.1.367,2021,0,1074,0
Lebanon,B.1.620,2021,0,1074,0
Lebanon,Beta,2021,0,1074,0
Lebanon,Delta,2021,80,1074,7.448789572
Lebanon,Epsilon,2021,0,1074,0
Lebanon,Eta,2021,0,1074,0
Lebanon,Gamma,2021,0,1074,0
Lebanon,Iota,2021,0,1074,0
Lebanon,Kappa,2021,0,1074,0
Lebanon,Lambda,2021,0,1074,0
Lebanon,Mu,2021,0,1074,0
Lebanon,Omicron,2021,4,1074,0.372439479
Lebanon,S:677H.Robin1,2021,0,1074,0
Lebanon,S:677P.Pelican,2021,0,1074,0
Lebanon,non_who,2021,93,1074,8.659217877
Lebanon,others,2021,88,1074,8.193668529
Liechtenstein,Alpha,2021,21,492,4.268292683
Liechtenstein,B.1.1.277,2021,0,492,0
Liechtenstein,B.1.1.302,2021,0,492,0
Liechtenstein,B.1.1.519,2021,0,492,0
Liechtenstein,B.1.160,2021,0,492,0
Liechtenstein,B.1.177,2021,0,492,0
Liechtenstein,B.1.221,2021,0,492,0
Liechtenstein,B.1.258,2021,13,492,2.642276423
Liechtenstein,B.1.367,2021,0,492,0
Liechtenstein,B.1.620,2021,0,492,0
Liechtenstein,Beta,2021,0,492,0
Liechtenstein,Delta,2021,370,492,75.20325203
Liechtenstein,Epsilon,2021,0,492,0
Liechtenstein,Eta,2021,0,492,0
Liechtenstein,Gamma,2021,0,492,0
Liechtenstein,Iota,2021,0,492,0
Liechtenstein,Kappa,2021,0,492,0
Liechtenstein,Lambda,2021,0,492,0
Liechtenstein,Mu,2021,1,492,0.203252033
Liechtenstein,Omicron,2021,2,492,0.406504065
Liechtenstein,S:677H.Robin1,2021,0,492,0
Liechtenstein,S:677P.Pelican,2021,0,492,0
Liechtenstein,non_who,2021,49,492,9.959349593
Liechtenstein,others,2021,36,492,7.317073171
Lithuania,Alpha,2021,9304,28425,32.73175022
Lithuania,B.1.1.277,2021,0,28425,0
Lithuania,B.1.1.302,2021,0,28425,0
Lithuania,B.1.1.519,2021,3,28425,0.01055409
Lithuania,B.1.160,2021,0,28425,0
Lithuania,B.1.177,2021,2760,28425,9.709762533
Lithuania,B.1.221,2021,19,28425,0.066842568
Lithuania,B.1.258,2021,33,28425,0.116094987
Lithuania,B.1.367,2021,0,28425,0
Lithuania,B.1.620,2021,186,28425,0.654353562
Lithuania,Beta,2021,10,28425,0.035180299
Lithuania,Delta,2021,11919,28425,41.93139842
Lithuania,Epsilon,2021,0,28425,0
Lithuania,Eta,2021,0,28425,0
Lithuania,Gamma,2021,7,28425,0.024626209
Lithuania,Iota,2021,7,28425,0.024626209
Lithuania,Kappa,2021,0,28425,0
Lithuania,Lambda,2021,0,28425,0
Lithuania,Mu,2021,0,28425,0
Lithuania,Omicron,2021,56,28425,0.197009675
Lithuania,S:677H.Robin1,2021,0,28425,0
Lithuania,S:677P.Pelican,2021,0,28425,0
Lithuania,non_who,2021,3561,28425,12.52770449
Lithuania,others,2021,560,28425,1.970096746
Luxembourg,Alpha,2021,4905,17322,28.31659162
Luxembourg,B.1.1.277,2021,0,17322,0
Luxembourg,B.1.1.302,2021,0,17322,0
Luxembourg,B.1.1.519,2021,3,17322,0.017319016
Luxembourg,B.1.160,2021,350,17322,2.020551899
Luxembourg,B.1.177,2021,274,17322,1.581803487
Luxembourg,B.1.221,2021,184,17322,1.062232998
Luxembourg,B.1.258,2021,22,17322,0.127006119
Luxembourg,B.1.367,2021,0,17322,0
Luxembourg,B.1.620,2021,3,17322,0.017319016
Luxembourg,Beta,2021,913,17322,5.270753955
Luxembourg,Delta,2021,7708,17322,44.49832583
Luxembourg,Epsilon,2021,1,17322,0.005773005
Luxembourg,Eta,2021,57,17322,0.329061309
Luxembourg,Gamma,2021,1050,17322,6.061655698
Luxembourg,Iota,2021,0,17322,0
Luxembourg,Kappa,2021,10,17322,0.057730054
Luxembourg,Lambda,2021,0,17322,0
Luxembourg,Mu,2021,3,17322,0.017319016
Luxembourg,Omicron,2021,1,17322,0.005773005
Luxembourg,S:677H.Robin1,2021,0,17322,0
Luxembourg,S:677P.Pelican,2021,0,17322,0
Luxembourg,non_who,2021,1337,17322,7.718508255
Luxembourg,others,2021,501,17322,2.892275719
Madagascar,Alpha,2021,27,569,4.74516696
Madagascar,B.1.1.277,2021,0,569,0
Madagascar,B.1.1.302,2021,0,569,0
Madagascar,B.1.1.519,2021,0,569,0
Madagascar,B.1.160,2021,1,569,0.175746924
Madagascar,B.1.177,2021,0,569,0
Madagascar,B.1.221,2021,0,569,0
Madagascar,B.1.258,2021,0,569,0
Madagascar,B.1.367,2021,0,569,0
Madagascar,B.1.620,2021,0,569,0
Madagascar,Beta,2021,270,569,47.4516696
Madagascar,Delta,2021,0,569,0
Madagascar,Epsilon,2021,0,569,0
Madagascar,Eta,2021,0,569,0
Madagascar,Gamma,2021,0,569,0
Madagascar,Iota,2021,0,569,0
Madagascar,Kappa,2021,0,569,0
Madagascar,Lambda,2021,0,569,0
Madagascar,Mu,2021,0,569,0
Madagascar,Omicron,2021,0,569,0
Madagascar,S:677H.Robin1,2021,0,569,0
Madagascar,S:677P.Pelican,2021,0,569,0
Madagascar,non_who,2021,136,569,23.90158172
Madagascar,others,2021,135,569,23.7258348
Malawi,Alpha,2021,4,838,0.477326969
Malawi,B.1.1.277,2021,0,838,0
Malawi,B.1.1.302,2021,0,838,0
Malawi,B.1.1.519,2021,0,838,0
Malawi,B.1.160,2021,0,838,0
Malawi,B.1.177,2021,0,838,0
Malawi,B.1.221,2021,0,838,0
Malawi,B.1.258,2021,0,838,0
Malawi,B.1.367,2021,0,838,0
Malawi,B.1.620,2021,0,838,0
Malawi,Beta,2021,376,838,44.86873508
Malawi,Delta,2021,360,838,42.95942721
Malawi,Epsilon,2021,0,838,0
Malawi,Eta,2021,0,838,0
Malawi,Gamma,2021,0,838,0
Malawi,Iota,2021,0,838,0
Malawi,Kappa,2021,0,838,0
Malawi,Lambda,2021,0,838,0
Malawi,Mu,2021,0,838,0
Malawi,Omicron,2021,34,838,4.057279236
Malawi,S:677H.Robin1,2021,0,838,0
Malawi,S:677P.Pelican,2021,0,838,0
Malawi,non_who,2021,32,838,3.818615752
Malawi,others,2021,32,838,3.818615752
Malaysia,Alpha,2021,33,7901,0.41766865
Malaysia,B.1.1.277,2021,0,7901,0
Malaysia,B.1.1.302,2021,0,7901,0
Malaysia,B.1.1.519,2021,0,7901,0
Malaysia,B.1.160,2021,0,7901,0
Malaysia,B.1.177,2021,0,7901,0
Malaysia,B.1.221,2021,0,7901,0
Malaysia,B.1.258,2021,0,7901,0
Malaysia,B.1.367,2021,0,7901,0
Malaysia,B.1.620,2021,0,7901,0
Malaysia,Beta,2021,272,7901,3.442602202
Malaysia,Delta,2021,5487,7901,69.44690546
Malaysia,Epsilon,2021,0,7901,0
Malaysia,Eta,2021,0,7901,0
Malaysia,Gamma,2021,0,7901,0
Malaysia,Iota,2021,0,7901,0
Malaysia,Kappa,2021,4,7901,0.050626503
Malaysia,Lambda,2021,0,7901,0
Malaysia,Mu,2021,0,7901,0
Malaysia,Omicron,2021,17,7901,0.215162638
Malaysia,S:677H.Robin1,2021,0,7901,0
Malaysia,S:677P.Pelican,2021,0,7901,0
Malaysia,non_who,2021,1044,7901,13.21351728
Malaysia,others,2021,1044,7901,13.21351728
Maldives,Alpha,2021,17,859,1.979045402
Maldives,B.1.1.277,2021,0,859,0
Maldives,B.1.1.302,2021,0,859,0
Maldives,B.1.1.519,2021,0,859,0
Maldives,B.1.160,2021,0,859,0
Maldives,B.1.177,2021,0,859,0
Maldives,B.1.221,2021,0,859,0
Maldives,B.1.258,2021,0,859,0
Maldives,B.1.367,2021,0,859,0
Maldives,B.1.620,2021,0,859,0
Maldives,Beta,2021,0,859,0
Maldives,Delta,2021,817,859,95.11059371
Maldives,Epsilon,2021,0,859,0
Maldives,Eta,2021,0,859,0
Maldives,Gamma,2021,0,859,0
Maldives,Iota,2021,0,859,0
Maldives,Kappa,2021,0,859,0
Maldives,Lambda,2021,0,859,0
Maldives,Mu,2021,0,859,0
Maldives,Omicron,2021,11,859,1.280558789
Maldives,S:677H.Robin1,2021,0,859,0
Maldives,S:677P.Pelican,2021,0,859,0
Maldives,non_who,2021,7,859,0.814901048
Maldives,others,2021,7,859,0.814901048
Malta,Alpha,2021,116,611,18.98527005
Malta,B.1.1.277,2021,0,611,0
Malta,B.1.1.302,2021,0,611,0
Malta,B.1.1.519,2021,0,611,0
Malta,B.1.160,2021,0,611,0
Malta,B.1.177,2021,1,611,0.163666121
Malta,B.1.221,2021,0,611,0
Malta,B.1.258,2021,0,611,0
Malta,B.1.367,2021,0,611,0
Malta,B.1.620,2021,0,611,0
Malta,Beta,2021,3,611,0.490998363
Malta,Delta,2021,379,611,62.0294599
Malta,Epsilon,2021,0,611,0
Malta,Eta,2021,9,611,1.47299509
Malta,Gamma,2021,33,611,5.400981997
Malta,Iota,2021,0,611,0
Malta,Kappa,2021,0,611,0
Malta,Lambda,2021,0,611,0
Malta,Mu,2021,1,611,0.163666121
Malta,Omicron,2021,34,611,5.564648118
Malta,S:677H.Robin1,2021,0,611,0
Malta,S:677P.Pelican,2021,0,611,0
Malta,non_who,2021,18,611,2.94599018
Malta,others,2021,17,611,2.782324059
Mauritius,Alpha,2021,1,757,0.132100396
Mauritius,B.1.1.277,2021,0,757,0
Mauritius,B.1.1.302,2021,0,757,0
Mauritius,B.1.1.519,2021,0,757,0
Mauritius,B.1.160,2021,3,757,0.396301189
Mauritius,B.1.177,2021,0,757,0
Mauritius,B.1.221,2021,0,757,0
Mauritius,B.1.258,2021,0,757,0
Mauritius,B.1.367,2021,0,757,0
Mauritius,B.1.620,2021,0,757,0
Mauritius,Beta,2021,5,757,0.660501982
Mauritius,Delta,2021,143,757,18.89035667
Mauritius,Epsilon,2021,0,757,0
Mauritius,Eta,2021,0,757,0
Mauritius,Gamma,2021,0,757,0
Mauritius,Iota,2021,0,757,0
Mauritius,Kappa,2021,0,757,0
Mauritius,Lambda,2021,0,757,0
Mauritius,Mu,2021,0,757,0
Mauritius,Omicron,2021,6,757,0.792602378
Mauritius,S:677H.Robin1,2021,0,757,0
Mauritius,S:677P.Pelican,2021,0,757,0
Mauritius,non_who,2021,301,757,39.76221929
Mauritius,others,2021,298,757,39.3659181
Mexico,Alpha,2021,1814,51097,3.550110574
Mexico,B.1.1.277,2021,0,51097,0
Mexico,B.1.1.302,2021,0,51097,0
Mexico,B.1.1.519,2021,7352,51097,14.38832025
Mexico,B.1.160,2021,0,51097,0
Mexico,B.1.177,2021,1,51097,0.001957062
Mexico,B.1.221,2021,0,51097,0
Mexico,B.1.258,2021,0,51097,0
Mexico,B.1.367,2021,0,51097,0
Mexico,B.1.620,2021,0,51097,0
Mexico,Beta,2021,19,51097,0.037184179
Mexico,Delta,2021,22695,51097,44.41552342
Mexico,Epsilon,2021,448,51097,0.876763802
Mexico,Eta,2021,0,51097,0
Mexico,Gamma,2021,2748,51097,5.378006537
Mexico,Iota,2021,68,51097,0.13308022
Mexico,Kappa,2021,7,51097,0.013699434
Mexico,Lambda,2021,218,51097,0.426639529
Mexico,Mu,2021,442,51097,0.86502143
Mexico,Omicron,2021,254,51097,0.497093763
Mexico,S:677H.Robin1,2021,4,51097,0.007828248
Mexico,S:677P.Pelican,2021,28,51097,0.054797738
Mexico,non_who,2021,11192,51097,21.90343856
Mexico,others,2021,3807,51097,7.450535256
Moldova,Alpha,2021,37,141,26.24113475
Moldova,B.1.1.277,2021,0,141,0
Moldova,B.1.1.302,2021,0,141,0
Moldova,B.1.1.519,2021,0,141,0
Moldova,B.1.160,2021,0,141,0
Moldova,B.1.177,2021,0,141,0
Moldova,B.1.221,2021,0,141,0
Moldova,B.1.258,2021,0,141,0
Moldova,B.1.367,2021,0,141,0
Moldova,B.1.620,2021,0,141,0
Moldova,Beta,2021,0,141,0
Moldova,Delta,2021,101,141,71.63120567
Moldova,Epsilon,2021,0,141,0
Moldova,Eta,2021,1,141,0.709219858
Moldova,Gamma,2021,0,141,0
Moldova,Iota,2021,0,141,0
Moldova,Kappa,2021,0,141,0
Moldova,Lambda,2021,0,141,0
Moldova,Mu,2021,0,141,0
Moldova,Omicron,2021,0,141,0
Moldova,S:677H.Robin1,2021,0,141,0
Moldova,S:677P.Pelican,2021,0,141,0
Moldova,non_who,2021,1,141,0.709219858
Moldova,others,2021,1,141,0.709219858
Monaco,Alpha,2021,3,88,3.409090909
Monaco,B.1.1.277,2021,0,88,0
Monaco,B.1.1.302,2021,0,88,0
Monaco,B.1.1.519,2021,0,88,0
Monaco,B.1.160,2021,2,88,2.272727273
Monaco,B.1.177,2021,1,88,1.136363636
Monaco,B.1.221,2021,0,88,0
Monaco,B.1.258,2021,0,88,0
Monaco,B.1.367,2021,0,88,0
Monaco,B.1.620,2021,0,88,0
Monaco,Beta,2021,1,88,1.136363636
Monaco,Delta,2021,76,88,86.36363636
Monaco,Epsilon,2021,0,88,0
Monaco,Eta,2021,0,88,0
Monaco,Gamma,2021,0,88,0
Monaco,Iota,2021,0,88,0
Monaco,Kappa,2021,0,88,0
Monaco,Lambda,2021,0,88,0
Monaco,Mu,2021,0,88,0
Monaco,Omicron,2021,0,88,0
Monaco,S:677H.Robin1,2021,0,88,0
Monaco,S:677P.Pelican,2021,0,88,0
Monaco,non_who,2021,4,88,4.545454545
Monaco,others,2021,1,88,1.136363636
Mongolia,Alpha,2021,102,157,64.96815287
Mongolia,B.1.1.277,2021,0,157,0
Mongolia,B.1.1.302,2021,0,157,0
Mongolia,B.1.1.519,2021,0,157,0
Mongolia,B.1.160,2021,0,157,0
Mongolia,B.1.177,2021,0,157,0
Mongolia,B.1.221,2021,0,157,0
Mongolia,B.1.258,2021,0,157,0
Mongolia,B.1.367,2021,0,157,0
Mongolia,B.1.620,2021,0,157,0
Mongolia,Beta,2021,0,157,0
Mongolia,Delta,2021,27,157,17.19745223
Mongolia,Epsilon,2021,0,157,0
Mongolia,Eta,2021,0,157,0
Mongolia,Gamma,2021,0,157,0
Mongolia,Iota,2021,0,157,0
Mongolia,Kappa,2021,0,157,0
Mongolia,Lambda,2021,0,157,0
Mongolia,Mu,2021,0,157,0
Mongolia,Omicron,2021,0,157,0
Mongolia,S:677H.Robin1,2021,0,157,0
Mongolia,S:677P.Pelican,2021,0,157,0
Mongolia,non_who,2021,14,157,8.917197452
Mongolia,others,2021,14,157,8.917197452
Montenegro,Alpha,2021,55,451,12.19512195
Montenegro,B.1.1.277,2021,0,451,0
Montenegro,B.1.1.302,2021,0,451,0
Montenegro,B.1.1.519,2021,0,451,0
Montenegro,B.1.160,2021,2,451,0.44345898
Montenegro,B.1.177,2021,0,451,0
Montenegro,B.1.221,2021,0,451,0
Montenegro,B.1.258,2021,8,451,1.77383592
Montenegro,B.1.367,2021,0,451,0
Montenegro,B.1.620,2021,0,451,0
Montenegro,Beta,2021,0,451,0
Montenegro,Delta,2021,361,451,80.0443459
Montenegro,Epsilon,2021,0,451,0
Montenegro,Eta,2021,0,451,0
Montenegro,Gamma,2021,3,451,0.66518847
Montenegro,Iota,2021,0,451,0
Montenegro,Kappa,2021,0,451,0
Montenegro,Lambda,2021,0,451,0
Montenegro,Mu,2021,0,451,0
Montenegro,Omicron,2021,6,451,1.33037694
Montenegro,S:677H.Robin1,2021,0,451,0
Montenegro,S:677P.Pelican,2021,0,451,0
Montenegro,non_who,2021,13,451,2.88248337
Montenegro,others,2021,3,451,0.66518847
Morocco,Alpha,2021,93,365,25.47945205
Morocco,B.1.1.277,2021,0,365,0
Morocco,B.1.1.302,2021,0,365,0
Morocco,B.1.1.519,2021,0,365,0
Morocco,B.1.160,2021,0,365,0
Morocco,B.1.177,2021,6,365,1.643835616
Morocco,B.1.221,2021,0,365,0
Morocco,B.1.258,2021,0,365,0
Morocco,B.1.367,2021,0,365,0
Morocco,B.1.620,2021,0,365,0
Morocco,Beta,2021,1,365,0.273972603
Morocco,Delta,2021,158,365,43.28767123
Morocco,Epsilon,2021,0,365,0
Morocco,Eta,2021,1,365,0.273972603
Morocco,Gamma,2021,0,365,0
Morocco,Iota,2021,0,365,0
Morocco,Kappa,2021,1,365,0.273972603
Morocco,Lambda,2021,0,365,0
Morocco,Mu,2021,2,365,0.547945205
Morocco,Omicron,2021,15,365,4.109589041
Morocco,S:677H.Robin1,2021,0,365,0
Morocco,S:677P.Pelican,2021,0,365,0
Morocco,non_who,2021,47,365,12.87671233
Morocco,others,2021,41,365,11.23287671
Mozambique,Alpha,2021,2,883,0.226500566
Mozambique,B.1.1.277,2021,0,883,0
Mozambique,B.1.1.302,2021,0,883,0
Mozambique,B.1.1.519,2021,0,883,0
Mozambique,B.1.160,2021,1,883,0.113250283
Mozambique,B.1.177,2021,0,883,0
Mozambique,B.1.221,2021,0,883,0
Mozambique,B.1.258,2021,0,883,0
Mozambique,B.1.367,2021,0,883,0
Mozambique,B.1.620,2021,0,883,0
Mozambique,Beta,2021,338,883,38.2785957
Mozambique,Delta,2021,362,883,40.99660249
Mozambique,Epsilon,2021,0,883,0
Mozambique,Eta,2021,0,883,0
Mozambique,Gamma,2021,0,883,0
Mozambique,Iota,2021,0,883,0
Mozambique,Kappa,2021,0,883,0
Mozambique,Lambda,2021,0,883,0
Mozambique,Mu,2021,0,883,0
Mozambique,Omicron,2021,17,883,1.925254813
Mozambique,S:677H.Robin1,2021,0,883,0
Mozambique,S:677P.Pelican,2021,0,883,0
Mozambique,non_who,2021,82,883,9.286523216
Mozambique,others,2021,81,883,9.173272933
Nepal,Alpha,2021,2,350,0.571428571
Nepal,B.1.1.277,2021,0,350,0
Nepal,B.1.1.302,2021,0,350,0
Nepal,B.1.1.519,2021,0,350,0
Nepal,B.1.160,2021,0,350,0
Nepal,B.1.177,2021,0,350,0
Nepal,B.1.221,2021,0,350,0
Nepal,B.1.258,2021,0,350,0
Nepal,B.1.367,2021,0,350,0
Nepal,B.1.620,2021,0,350,0
Nepal,Beta,2021,0,350,0
Nepal,Delta,2021,343,350,98
Nepal,Epsilon,2021,0,350,0
Nepal,Eta,2021,0,350,0
Nepal,Gamma,2021,0,350,0
Nepal,Iota,2021,0,350,0
Nepal,Kappa,2021,2,350,0.571428571
Nepal,Lambda,2021,0,350,0
Nepal,Mu,2021,0,350,0
Nepal,Omicron,2021,3,350,0.857142857
Nepal,S:677H.Robin1,2021,0,350,0
Nepal,S:677P.Pelican,2021,0,350,0
Nepal,non_who,2021,0,350,0
Nepal,others,2021,0,350,0
Netherlands,Alpha,2021,29639,84838,34.93599566
Netherlands,B.1.1.277,2021,6,84838,0.007072303
Netherlands,B.1.1.302,2021,0,84838,0
Netherlands,B.1.1.519,2021,41,84838,0.0483274
Netherlands,B.1.160,2021,675,84838,0.795634032
Netherlands,B.1.177,2021,3431,84838,4.044178316
Netherlands,B.1.221,2021,1576,84838,1.857658125
Netherlands,B.1.258,2021,285,84838,0.335934369
Netherlands,B.1.367,2021,0,84838,0
Netherlands,B.1.620,2021,1,84838,0.001178717
Netherlands,Beta,2021,690,84838,0.813314788
Netherlands,Delta,2021,40036,84838,47.19111719
Netherlands,Epsilon,2021,5,84838,0.005893585
